item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM07655,TXN02536,PROD0457,3,662.9,15,1690.39
ITEM07656,TXN02536,PROD0093,3,5154.24,15,13143.31
ITEM07657,TXN02537,PROD0196,1,5192.74,0,5192.74
ITEM07658,TXN02537,PROD0331,1,5008.21,10,4507.39
ITEM07659,TXN02537,PROD0044,2,7576.98,0,15153.96
ITEM07660,TXN02537,PROD0174,2,5265.98,15,8952.17
ITEM07661,TXN02538,PROD0379,1,3678.36,10,3310.52
ITEM07662,TXN02538,PROD0006,3,1628.88,15,4153.64
ITEM07663,TXN02539,PROD0028,1,5243.27,5,4981.11
ITEM07664,TXN02539,PROD0273,3,1615.02,5,4602.81
ITEM07665,TXN02539,PROD0091,3,2540.24,5,7239.68
ITEM07666,TXN02539,PROD0272,1,4661.17,10,4195.05
ITEM07667,TXN02540,PROD0291,3,4210.63,0,12631.89
ITEM07668,TXN02540,PROD0491,3,46035.46,15,117390.42
ITEM07669,TXN02540,PROD0026,1,4538.09,0,4538.09
ITEM07670,TXN02540,PROD0432,1,7053.27,15,5995.28
ITEM07671,TXN02541,PROD0174,2,5265.98,15,8952.17
ITEM07672,TXN02541,PROD0172,1,1150.83,5,1093.29
ITEM07673,TXN02541,PROD0434,2,7768.82,5,14760.76
ITEM07674,TXN02541,PROD0184,2,551.9,15,938.23
ITEM07675,TXN02542,PROD0041,3,19648.14,10,53049.98
ITEM07676,TXN02542,PROD0140,2,1017.61,10,1831.7
ITEM07677,TXN02543,PROD0489,3,3006.38,10,8117.23
ITEM07678,TXN02543,PROD0228,2,3113.16,15,5292.37
ITEM07679,TXN02543,PROD0099,1,28078.52,5,26674.59
ITEM07680,TXN02544,PROD0377,1,1223.59,0,1223.59
ITEM07681,TXN02544,PROD0227,2,934.07,5,1774.73
ITEM07682,TXN02544,PROD0096,3,4941.62,0,14824.86
ITEM07683,TXN02544,PROD0448,2,2872.08,5,5456.95
ITEM07684,TXN02545,PROD0378,1,620.08,10,558.07
ITEM07685,TXN02545,PROD0229,3,8875.23,15,22631.84
ITEM07686,TXN02545,PROD0423,2,15003.56,15,25506.05
ITEM07687,TXN02545,PROD0437,3,2385.2,10,6440.04
ITEM07688,TXN02545,PROD0464,3,1124.88,15,2868.44
ITEM07689,TXN02546,PROD0181,1,1327.86,0,1327.86
ITEM07690,TXN02546,PROD0267,1,2944.28,10,2649.85
ITEM07691,TXN02547,PROD0091,2,2540.24,0,5080.48
ITEM07692,TXN02547,PROD0021,1,47407.7,5,45037.31
ITEM07693,TXN02547,PROD0359,3,4353.43,15,11101.25
ITEM07694,TXN02548,PROD0333,1,2591.56,15,2202.83
ITEM07695,TXN02548,PROD0426,3,7949.86,5,22657.1
ITEM07696,TXN02549,PROD0207,3,1674.67,5,4772.81
ITEM07697,TXN02549,PROD0336,1,6293.33,10,5664.0
ITEM07698,TXN02549,PROD0055,3,636.29,5,1813.43
ITEM07699,TXN02549,PROD0124,1,3008.34,10,2707.51
ITEM07700,TXN02550,PROD0041,3,19648.14,15,50102.76
ITEM07701,TXN02550,PROD0316,1,5897.39,5,5602.52
ITEM07702,TXN02550,PROD0418,2,3243.99,5,6163.58
ITEM07703,TXN02550,PROD0417,2,2721.98,10,4899.56
ITEM07704,TXN02551,PROD0330,2,5001.68,15,8502.86
ITEM07705,TXN02551,PROD0366,2,5175.36,0,10350.72
ITEM07706,TXN02551,PROD0353,2,39141.24,5,74368.36
ITEM07707,TXN02552,PROD0151,3,1183.3,5,3372.4
ITEM07708,TXN02552,PROD0284,3,1462.7,0,4388.1
ITEM07709,TXN02552,PROD0198,3,523.88,5,1493.06
ITEM07710,TXN02552,PROD0079,1,9471.89,5,8998.3
ITEM07711,TXN02552,PROD0439,2,1844.58,10,3320.24
ITEM07712,TXN02553,PROD0306,2,4821.76,5,9161.34
ITEM07713,TXN02553,PROD0400,2,6954.96,5,13214.42
ITEM07714,TXN02553,PROD0393,2,707.44,5,1344.14
ITEM07715,TXN02553,PROD0498,2,3023.75,0,6047.5
ITEM07716,TXN02554,PROD0431,2,3833.38,5,7283.42
ITEM07717,TXN02554,PROD0413,3,32635.39,10,88115.55
ITEM07718,TXN02554,PROD0268,2,1457.21,0,2914.42
ITEM07719,TXN02554,PROD0346,1,3924.65,5,3728.42
ITEM07720,TXN02555,PROD0107,1,7938.12,10,7144.31
ITEM07721,TXN02555,PROD0172,2,1150.83,0,2301.66
ITEM07722,TXN02555,PROD0371,3,3889.47,10,10501.57
ITEM07723,TXN02555,PROD0016,1,37272.23,0,37272.23
ITEM07724,TXN02555,PROD0377,2,1223.59,0,2447.18
ITEM07725,TXN02556,PROD0040,1,325.18,0,325.18
ITEM07726,TXN02557,PROD0315,3,5851.55,0,17554.65
ITEM07727,TXN02558,PROD0045,2,1096.28,0,2192.56
ITEM07728,TXN02559,PROD0153,2,1084.8,15,1844.16
ITEM07729,TXN02559,PROD0259,3,6411.89,15,16350.32
ITEM07730,TXN02559,PROD0252,1,1053.44,15,895.42
ITEM07731,TXN02559,PROD0269,3,1873.24,15,4776.76
ITEM07732,TXN02560,PROD0228,2,3113.16,10,5603.69
ITEM07733,TXN02560,PROD0071,3,9071.26,5,25853.09
ITEM07734,TXN02560,PROD0171,1,428.41,5,406.99
ITEM07735,TXN02561,PROD0365,1,2605.4,10,2344.86
ITEM07736,TXN02561,PROD0371,2,3889.47,10,7001.05
ITEM07737,TXN02561,PROD0475,3,2623.12,10,7082.42
ITEM07738,TXN02562,PROD0149,1,1497.13,15,1272.56
ITEM07739,TXN02563,PROD0150,1,9804.79,5,9314.55
ITEM07740,TXN02563,PROD0342,2,3900.4,5,7410.76
ITEM07741,TXN02563,PROD0056,2,45908.96,10,82636.13
ITEM07742,TXN02564,PROD0048,1,4758.41,10,4282.57
ITEM07743,TXN02564,PROD0418,1,3243.99,10,2919.59
ITEM07744,TXN02564,PROD0008,2,950.38,15,1615.65
ITEM07745,TXN02565,PROD0042,1,4632.98,10,4169.68
ITEM07746,TXN02565,PROD0388,3,3102.23,5,8841.36
ITEM07747,TXN02565,PROD0477,2,887.63,15,1508.97
ITEM07748,TXN02566,PROD0353,3,39141.24,10,105681.35
ITEM07749,TXN02566,PROD0049,3,1214.47,0,3643.41
ITEM07750,TXN02566,PROD0328,2,379.57,10,683.23
ITEM07751,TXN02566,PROD0025,2,1111.08,15,1888.84
ITEM07752,TXN02566,PROD0209,2,45143.97,0,90287.94
ITEM07753,TXN02567,PROD0078,3,4645.73,10,12543.47
ITEM07754,TXN02567,PROD0146,1,2791.92,5,2652.32
ITEM07755,TXN02567,PROD0110,3,1933.35,15,4930.04
ITEM07756,TXN02567,PROD0372,3,5139.71,15,13106.26
ITEM07757,TXN02567,PROD0354,1,1546.38,15,1314.42
ITEM07758,TXN02568,PROD0191,2,983.27,5,1868.21
ITEM07759,TXN02569,PROD0126,1,2400.12,15,2040.1
ITEM07760,TXN02570,PROD0401,2,1181.58,0,2363.16
ITEM07761,TXN02571,PROD0406,2,12455.32,5,23665.11
ITEM07762,TXN02571,PROD0118,1,565.15,5,536.89
ITEM07763,TXN02571,PROD0351,1,5000.29,15,4250.25
ITEM07764,TXN02571,PROD0449,2,1300.92,0,2601.84
ITEM07765,TXN02572,PROD0250,2,2873.19,0,5746.38
ITEM07766,TXN02572,PROD0183,1,1814.45,5,1723.73
ITEM07767,TXN02573,PROD0341,2,1813.96,15,3083.73
ITEM07768,TXN02573,PROD0294,1,2835.38,5,2693.61
ITEM07769,TXN02573,PROD0154,1,8967.86,10,8071.07
ITEM07770,TXN02574,PROD0485,3,9899.66,5,28214.03
ITEM07771,TXN02575,PROD0115,2,4602.18,5,8744.14
ITEM07772,TXN02575,PROD0437,1,2385.2,5,2265.94
ITEM07773,TXN02576,PROD0102,3,37784.07,0,113352.21
ITEM07774,TXN02576,PROD0198,1,523.88,5,497.69
ITEM07775,TXN02576,PROD0140,2,1017.61,5,1933.46
ITEM07776,TXN02576,PROD0313,2,3931.07,0,7862.14
ITEM07777,TXN02577,PROD0418,1,3243.99,0,3243.99
ITEM07778,TXN02577,PROD0185,3,770.34,15,1964.37
ITEM07779,TXN02577,PROD0151,1,1183.3,10,1064.97
ITEM07780,TXN02577,PROD0413,2,32635.39,0,65270.78
ITEM07781,TXN02577,PROD0342,1,3900.4,0,3900.4
ITEM07782,TXN02578,PROD0156,3,40190.85,0,120572.55
ITEM07783,TXN02578,PROD0190,3,3769.92,15,9613.3
ITEM07784,TXN02579,PROD0077,1,1155.54,5,1097.76
ITEM07785,TXN02579,PROD0231,2,4568.52,5,8680.19
ITEM07786,TXN02580,PROD0342,2,3900.4,10,7020.72
ITEM07787,TXN02580,PROD0477,3,887.63,0,2662.89
ITEM07788,TXN02580,PROD0031,2,5455.49,15,9274.33
ITEM07789,TXN02580,PROD0173,2,3329.34,15,5659.88
ITEM07790,TXN02581,PROD0324,2,5354.42,0,10708.84
ITEM07791,TXN02582,PROD0193,3,1531.45,5,4364.63
ITEM07792,TXN02583,PROD0499,3,2914.65,5,8306.75
ITEM07793,TXN02584,PROD0247,3,3470.44,0,10411.32
ITEM07794,TXN02584,PROD0249,1,2568.25,0,2568.25
ITEM07795,TXN02585,PROD0239,1,665.52,15,565.69
ITEM07796,TXN02585,PROD0181,1,1327.86,10,1195.07
ITEM07797,TXN02585,PROD0202,1,2345.95,10,2111.36
ITEM07798,TXN02586,PROD0020,2,3766.72,0,7533.44
ITEM07799,TXN02586,PROD0354,3,1546.38,15,3943.27
ITEM07800,TXN02586,PROD0393,2,707.44,15,1202.65
ITEM07801,TXN02586,PROD0376,3,1033.79,10,2791.23
ITEM07802,TXN02587,PROD0298,2,3001.63,0,6003.26
ITEM07803,TXN02587,PROD0248,2,32677.8,15,55552.26
ITEM07804,TXN02587,PROD0216,3,965.06,15,2460.9
ITEM07805,TXN02588,PROD0495,3,6302.98,0,18908.94
ITEM07806,TXN02588,PROD0492,2,28364.79,0,56729.58
ITEM07807,TXN02588,PROD0039,2,1604.23,15,2727.19
ITEM07808,TXN02589,PROD0027,3,803.15,5,2288.98
ITEM07809,TXN02589,PROD0488,1,29570.7,10,26613.63
ITEM07810,TXN02590,PROD0056,2,45908.96,15,78045.23
ITEM07811,TXN02591,PROD0418,1,3243.99,15,2757.39
ITEM07812,TXN02592,PROD0299,3,2727.11,10,7363.2
ITEM07813,TXN02592,PROD0052,3,5087.06,10,13735.06
ITEM07814,TXN02592,PROD0423,1,15003.56,10,13503.2
ITEM07815,TXN02592,PROD0109,1,536.53,10,482.88
ITEM07816,TXN02592,PROD0336,1,6293.33,5,5978.66
ITEM07817,TXN02593,PROD0300,3,6279.6,5,17896.86
ITEM07818,TXN02594,PROD0377,3,1223.59,0,3670.77
ITEM07819,TXN02594,PROD0261,2,1198.64,10,2157.55
ITEM07820,TXN02594,PROD0116,3,4621.58,0,13864.74
ITEM07821,TXN02594,PROD0152,3,37940.48,0,113821.44
ITEM07822,TXN02595,PROD0230,1,930.1,5,883.6
ITEM07823,TXN02595,PROD0317,1,2273.92,15,1932.83
ITEM07824,TXN02596,PROD0478,2,18776.55,5,35675.44
ITEM07825,TXN02596,PROD0259,2,6411.89,0,12823.78
ITEM07826,TXN02597,PROD0005,1,4358.79,15,3704.97
ITEM07827,TXN02597,PROD0389,3,18478.05,15,47119.03
ITEM07828,TXN02597,PROD0477,2,887.63,15,1508.97
ITEM07829,TXN02598,PROD0081,1,2330.55,0,2330.55
ITEM07830,TXN02598,PROD0054,2,3681.55,5,6994.94
ITEM07831,TXN02598,PROD0298,3,3001.63,15,7654.16
ITEM07832,TXN02598,PROD0187,1,794.16,5,754.45
ITEM07833,TXN02598,PROD0414,2,722.36,15,1228.01
ITEM07834,TXN02599,PROD0486,3,26492.75,15,67556.51
ITEM07835,TXN02599,PROD0159,1,4795.57,0,4795.57
ITEM07836,TXN02600,PROD0218,1,4544.19,15,3862.56
ITEM07837,TXN02600,PROD0496,1,4895.12,15,4160.85
ITEM07838,TXN02601,PROD0474,1,32060.47,10,28854.42
ITEM07839,TXN02602,PROD0122,2,346.64,0,693.28
ITEM07840,TXN02602,PROD0101,3,2968.94,5,8461.48
ITEM07841,TXN02602,PROD0465,1,6937.72,10,6243.95
ITEM07842,TXN02602,PROD0136,2,922.29,5,1752.35
ITEM07843,TXN02603,PROD0174,2,5265.98,10,9478.76
ITEM07844,TXN02603,PROD0283,2,538.14,5,1022.47
ITEM07845,TXN02603,PROD0277,3,1272.22,10,3434.99
ITEM07846,TXN02604,PROD0003,2,1728.17,0,3456.34
ITEM07847,TXN02604,PROD0134,2,3800.73,5,7221.39
ITEM07848,TXN02604,PROD0448,1,2872.08,0,2872.08
ITEM07849,TXN02605,PROD0370,1,3117.12,0,3117.12
ITEM07850,TXN02606,PROD0344,2,5508.75,5,10466.62
ITEM07851,TXN02607,PROD0099,2,28078.52,15,47733.48
ITEM07852,TXN02608,PROD0333,3,2591.56,10,6997.21
ITEM07853,TXN02609,PROD0485,3,9899.66,0,29698.98
ITEM07854,TXN02609,PROD0256,3,1554.13,0,4662.39
ITEM07855,TXN02609,PROD0020,3,3766.72,15,9605.14
ITEM07856,TXN02609,PROD0366,3,5175.36,0,15526.08
ITEM07857,TXN02610,PROD0321,3,41943.17,15,106955.08
ITEM07858,TXN02611,PROD0251,2,32976.06,10,59356.91
ITEM07859,TXN02611,PROD0354,1,1546.38,10,1391.74
ITEM07860,TXN02612,PROD0488,1,29570.7,5,28092.17
ITEM07861,TXN02612,PROD0318,1,6370.4,0,6370.4
ITEM07862,TXN02613,PROD0480,3,2281.46,5,6502.16
ITEM07863,TXN02613,PROD0354,1,1546.38,5,1469.06
ITEM07864,TXN02613,PROD0138,2,15535.82,10,27964.48
ITEM07865,TXN02613,PROD0007,1,6403.77,15,5443.2
ITEM07866,TXN02614,PROD0050,2,1409.31,15,2395.83
ITEM07867,TXN02614,PROD0405,1,321.72,15,273.46
ITEM07868,TXN02614,PROD0446,3,1995.05,5,5685.89
ITEM07869,TXN02614,PROD0084,1,2721.45,15,2313.23
ITEM07870,TXN02614,PROD0131,2,1635.83,15,2780.91
ITEM07871,TXN02615,PROD0129,3,45081.42,5,128482.05
ITEM07872,TXN02615,PROD0196,1,5192.74,15,4413.83
ITEM07873,TXN02615,PROD0360,1,9632.89,10,8669.6
ITEM07874,TXN02616,PROD0077,1,1155.54,0,1155.54
ITEM07875,TXN02616,PROD0224,2,3783.45,5,7188.55
ITEM07876,TXN02616,PROD0087,3,353.85,15,902.32
ITEM07877,TXN02616,PROD0162,2,1986.89,10,3576.4
ITEM07878,TXN02616,PROD0372,2,5139.71,0,10279.42
ITEM07879,TXN02617,PROD0237,1,1196.15,15,1016.73
ITEM07880,TXN02617,PROD0079,2,9471.89,0,18943.78
ITEM07881,TXN02617,PROD0058,3,5400.4,15,13771.02
ITEM07882,TXN02617,PROD0450,1,6698.44,5,6363.52
ITEM07883,TXN02617,PROD0241,3,2950.25,5,8408.21
ITEM07884,TXN02618,PROD0338,1,4562.9,15,3878.46
ITEM07885,TXN02618,PROD0200,1,1979.75,10,1781.78
ITEM07886,TXN02618,PROD0068,1,2681.69,15,2279.44
ITEM07887,TXN02618,PROD0069,1,1838.01,15,1562.31
ITEM07888,TXN02618,PROD0055,3,636.29,5,1813.43
ITEM07889,TXN02619,PROD0209,1,45143.97,10,40629.57
ITEM07890,TXN02619,PROD0466,3,1547.89,5,4411.49
ITEM07891,TXN02619,PROD0121,3,46236.5,0,138709.5
ITEM07892,TXN02619,PROD0338,3,4562.9,5,13004.26
ITEM07893,TXN02620,PROD0299,1,2727.11,10,2454.4
ITEM07894,TXN02620,PROD0034,3,1796.23,5,5119.26
ITEM07895,TXN02621,PROD0422,2,4462.16,0,8924.32
ITEM07896,TXN02621,PROD0475,3,2623.12,5,7475.89
ITEM07897,TXN02622,PROD0157,1,812.98,0,812.98
ITEM07898,TXN02622,PROD0232,3,530.53,10,1432.43
ITEM07899,TXN02623,PROD0287,2,7656.4,0,15312.8
ITEM07900,TXN02623,PROD0140,1,1017.61,0,1017.61
ITEM07901,TXN02624,PROD0379,2,3678.36,5,6988.88
ITEM07902,TXN02624,PROD0485,2,9899.66,15,16829.42
ITEM07903,TXN02624,PROD0314,1,18458.4,0,18458.4
ITEM07904,TXN02624,PROD0477,1,887.63,0,887.63
ITEM07905,TXN02624,PROD0036,1,2938.84,0,2938.84
ITEM07906,TXN02625,PROD0197,3,2794.26,10,7544.5
ITEM07907,TXN02626,PROD0295,1,4156.16,0,4156.16
ITEM07908,TXN02626,PROD0215,1,5220.99,15,4437.84
ITEM07909,TXN02626,PROD0133,2,3146.15,10,5663.07
ITEM07910,TXN02626,PROD0062,3,4978.5,10,13441.95
ITEM07911,TXN02627,PROD0318,3,6370.4,5,18155.64
ITEM07912,TXN02627,PROD0150,2,9804.79,0,19609.58
ITEM07913,TXN02627,PROD0424,1,2964.16,5,2815.95
ITEM07914,TXN02627,PROD0021,2,47407.7,5,90074.63
ITEM07915,TXN02627,PROD0277,2,1272.22,10,2290.0
ITEM07916,TXN02628,PROD0372,1,5139.71,5,4882.72
ITEM07917,TXN02628,PROD0498,2,3023.75,15,5140.38
ITEM07918,TXN02628,PROD0211,1,3728.3,0,3728.3
ITEM07919,TXN02629,PROD0054,1,3681.55,10,3313.4
ITEM07920,TXN02629,PROD0408,1,3796.34,15,3226.89
ITEM07921,TXN02629,PROD0330,1,5001.68,5,4751.6
ITEM07922,TXN02630,PROD0169,3,6943.85,15,17706.82
ITEM07923,TXN02630,PROD0236,2,1559.0,10,2806.2
ITEM07924,TXN02630,PROD0191,1,983.27,5,934.11
ITEM07925,TXN02630,PROD0084,3,2721.45,15,6939.7
ITEM07926,TXN02630,PROD0282,1,433.99,0,433.99
ITEM07927,TXN02631,PROD0482,2,811.32,10,1460.38
ITEM07928,TXN02631,PROD0178,1,437.14,10,393.43
ITEM07929,TXN02631,PROD0269,1,1873.24,5,1779.58
ITEM07930,TXN02632,PROD0208,1,1172.94,0,1172.94
ITEM07931,TXN02632,PROD0476,3,4274.37,10,11540.8
ITEM07932,TXN02632,PROD0059,2,962.59,10,1732.66
ITEM07933,TXN02632,PROD0383,2,491.87,15,836.18
ITEM07934,TXN02632,PROD0360,1,9632.89,10,8669.6
ITEM07935,TXN02633,PROD0419,1,6399.1,0,6399.1
ITEM07936,TXN02633,PROD0376,1,1033.79,15,878.72
ITEM07937,TXN02633,PROD0033,1,7342.93,10,6608.64
ITEM07938,TXN02634,PROD0331,1,5008.21,0,5008.21
ITEM07939,TXN02634,PROD0495,2,6302.98,15,10715.07
ITEM07940,TXN02634,PROD0136,3,922.29,15,2351.84
ITEM07941,TXN02634,PROD0134,2,3800.73,15,6461.24
ITEM07942,TXN02634,PROD0426,1,7949.86,5,7552.37
ITEM07943,TXN02635,PROD0224,3,3783.45,10,10215.31
ITEM07944,TXN02635,PROD0482,2,811.32,15,1379.24
ITEM07945,TXN02635,PROD0203,3,4697.32,0,14091.96
ITEM07946,TXN02635,PROD0197,2,2794.26,0,5588.52
ITEM07947,TXN02636,PROD0157,3,812.98,5,2316.99
ITEM07948,TXN02636,PROD0338,1,4562.9,5,4334.75
ITEM07949,TXN02637,PROD0036,3,2938.84,15,7494.04
ITEM07950,TXN02637,PROD0317,1,2273.92,5,2160.22
ITEM07951,TXN02637,PROD0323,3,1645.98,10,4444.15
ITEM07952,TXN02637,PROD0003,3,1728.17,15,4406.83
ITEM07953,TXN02638,PROD0135,1,14261.97,5,13548.87
ITEM07954,TXN02638,PROD0137,3,7628.4,10,20596.68
ITEM07955,TXN02638,PROD0448,2,2872.08,0,5744.16
ITEM07956,TXN02638,PROD0030,2,3244.32,5,6164.21
ITEM07957,TXN02638,PROD0426,1,7949.86,5,7552.37
ITEM07958,TXN02639,PROD0215,1,5220.99,15,4437.84
ITEM07959,TXN02639,PROD0232,3,530.53,5,1512.01
ITEM07960,TXN02640,PROD0360,3,9632.89,0,28898.67
ITEM07961,TXN02641,PROD0167,2,3412.95,0,6825.9
ITEM07962,TXN02642,PROD0372,2,5139.71,10,9251.48
ITEM07963,TXN02642,PROD0132,3,7345.13,5,20933.62
ITEM07964,TXN02642,PROD0255,1,1757.58,15,1493.94
ITEM07965,TXN02642,PROD0141,1,2955.42,15,2512.11
ITEM07966,TXN02642,PROD0402,1,1099.77,5,1044.78
ITEM07967,TXN02643,PROD0322,3,871.07,10,2351.89
ITEM07968,TXN02643,PROD0035,1,7130.47,15,6060.9
ITEM07969,TXN02644,PROD0443,1,9926.37,0,9926.37
ITEM07970,TXN02644,PROD0113,1,3719.85,15,3161.87
ITEM07971,TXN02644,PROD0217,1,1302.82,0,1302.82
ITEM07972,TXN02644,PROD0309,3,4662.26,15,11888.76
ITEM07973,TXN02644,PROD0416,2,3420.19,10,6156.34
ITEM07974,TXN02645,PROD0211,2,3728.3,5,7083.77
ITEM07975,TXN02646,PROD0193,1,1531.45,15,1301.73
ITEM07976,TXN02646,PROD0347,2,1338.24,5,2542.66
ITEM07977,TXN02646,PROD0352,2,5891.97,10,10605.55
ITEM07978,TXN02646,PROD0043,1,6757.19,0,6757.19
ITEM07979,TXN02646,PROD0421,2,1780.36,10,3204.65
ITEM07980,TXN02647,PROD0232,3,530.53,10,1432.43
ITEM07981,TXN02648,PROD0489,2,3006.38,5,5712.12
ITEM07982,TXN02648,PROD0334,1,5720.34,15,4862.29
ITEM07983,TXN02648,PROD0404,2,25494.14,10,45889.45
ITEM07984,TXN02648,PROD0494,2,2105.38,15,3579.15
ITEM07985,TXN02649,PROD0308,3,4784.05,5,13634.54
ITEM07986,TXN02649,PROD0187,1,794.16,5,754.45
ITEM07987,TXN02650,PROD0017,2,549.04,0,1098.08
ITEM07988,TXN02650,PROD0492,1,28364.79,5,26946.55
ITEM07989,TXN02650,PROD0179,2,4315.03,0,8630.06
ITEM07990,TXN02650,PROD0248,3,32677.8,5,93131.73
ITEM07991,TXN02651,PROD0257,2,4824.24,0,9648.48
ITEM07992,TXN02651,PROD0264,3,2196.88,0,6590.64
ITEM07993,TXN02651,PROD0193,2,1531.45,10,2756.61
ITEM07994,TXN02652,PROD0487,2,2852.09,0,5704.18
ITEM07995,TXN02652,PROD0066,1,3136.76,0,3136.76
ITEM07996,TXN02652,PROD0026,3,4538.09,10,12252.84
ITEM07997,TXN02653,PROD0474,3,32060.47,5,91372.34
ITEM07998,TXN02653,PROD0342,2,3900.4,15,6630.68
ITEM07999,TXN02653,PROD0184,1,551.9,10,496.71
ITEM08000,TXN02653,PROD0182,2,1781.68,10,3207.02
ITEM08001,TXN02654,PROD0005,3,4358.79,10,11768.73
ITEM08002,TXN02654,PROD0424,1,2964.16,10,2667.74
ITEM08003,TXN02654,PROD0235,1,2444.23,5,2322.02
ITEM08004,TXN02654,PROD0177,1,7020.25,0,7020.25
ITEM08005,TXN02654,PROD0034,2,1796.23,10,3233.21
ITEM08006,TXN02655,PROD0475,1,2623.12,15,2229.65
ITEM08007,TXN02656,PROD0161,2,24789.25,10,44620.65
ITEM08008,TXN02657,PROD0036,2,2938.84,10,5289.91
ITEM08009,TXN02657,PROD0154,1,8967.86,15,7622.68
ITEM08010,TXN02657,PROD0086,3,503.12,10,1358.42
ITEM08011,TXN02657,PROD0097,2,346.39,0,692.78
ITEM08012,TXN02658,PROD0121,1,46236.5,5,43924.67
ITEM08013,TXN02658,PROD0244,3,1707.21,0,5121.63
ITEM08014,TXN02658,PROD0434,3,7768.82,0,23306.46
ITEM08015,TXN02658,PROD0027,2,803.15,5,1525.98
ITEM08016,TXN02658,PROD0150,2,9804.79,15,16668.14
ITEM08017,TXN02659,PROD0086,2,503.12,10,905.62
ITEM08018,TXN02659,PROD0127,2,3936.8,5,7479.92
ITEM08019,TXN02659,PROD0229,1,8875.23,15,7543.95
ITEM08020,TXN02659,PROD0088,1,3620.42,10,3258.38
ITEM08021,TXN02659,PROD0034,2,1796.23,5,3412.84
ITEM08022,TXN02660,PROD0385,1,4653.58,5,4420.9
ITEM08023,TXN02660,PROD0316,3,5897.39,5,16807.56
ITEM08024,TXN02660,PROD0158,2,1062.11,10,1911.8
ITEM08025,TXN02660,PROD0173,3,3329.34,5,9488.62
ITEM08026,TXN02661,PROD0101,2,2968.94,10,5344.09
ITEM08027,TXN02661,PROD0233,2,1239.41,0,2478.82
ITEM08028,TXN02661,PROD0305,3,4425.5,15,11285.02
ITEM08029,TXN02661,PROD0180,3,1408.7,5,4014.8
ITEM08030,TXN02661,PROD0205,1,4797.91,5,4558.01
ITEM08031,TXN02662,PROD0487,2,2852.09,15,4848.55
ITEM08032,TXN02662,PROD0014,3,8145.41,5,23214.42
ITEM08033,TXN02663,PROD0319,2,2606.24,10,4691.23
ITEM08034,TXN02663,PROD0274,3,4647.85,0,13943.55
ITEM08035,TXN02663,PROD0394,1,19857.17,5,18864.31
ITEM08036,TXN02663,PROD0150,3,9804.79,5,27943.65
ITEM08037,TXN02663,PROD0255,3,1757.58,15,4481.83
ITEM08038,TXN02664,PROD0210,3,1617.47,10,4367.17
ITEM08039,TXN02664,PROD0154,2,8967.86,0,17935.72
ITEM08040,TXN02664,PROD0117,2,41251.35,5,78377.56
ITEM08041,TXN02665,PROD0403,1,1014.8,0,1014.8
ITEM08042,TXN02665,PROD0222,1,1067.68,0,1067.68
ITEM08043,TXN02665,PROD0140,3,1017.61,15,2594.91
ITEM08044,TXN02666,PROD0402,2,1099.77,10,1979.59
ITEM08045,TXN02666,PROD0283,1,538.14,15,457.42
ITEM08046,TXN02666,PROD0044,2,7576.98,0,15153.96
ITEM08047,TXN02667,PROD0285,2,1967.81,10,3542.06
ITEM08048,TXN02667,PROD0197,3,2794.26,0,8382.78
ITEM08049,TXN02667,PROD0096,3,4941.62,15,12601.13
ITEM08050,TXN02667,PROD0303,1,7311.41,10,6580.27
ITEM08051,TXN02667,PROD0498,1,3023.75,5,2872.56
ITEM08052,TXN02668,PROD0471,2,3468.09,0,6936.18
ITEM08053,TXN02668,PROD0351,3,5000.29,10,13500.78
ITEM08054,TXN02668,PROD0295,2,4156.16,0,8312.32
ITEM08055,TXN02669,PROD0448,2,2872.08,10,5169.74
ITEM08056,TXN02669,PROD0428,2,2838.44,10,5109.19
ITEM08057,TXN02669,PROD0214,1,6057.22,10,5451.5
ITEM08058,TXN02669,PROD0034,2,1796.23,5,3412.84
ITEM08059,TXN02669,PROD0446,3,1995.05,10,5386.64
ITEM08060,TXN02670,PROD0066,3,3136.76,15,7998.74
ITEM08061,TXN02670,PROD0383,2,491.87,0,983.74
ITEM08062,TXN02670,PROD0168,3,2577.48,15,6572.57
ITEM08063,TXN02670,PROD0193,3,1531.45,0,4594.35
ITEM08064,TXN02671,PROD0065,3,450.45,0,1351.35
ITEM08065,TXN02672,PROD0109,2,536.53,15,912.1
ITEM08066,TXN02672,PROD0337,1,6530.94,0,6530.94
ITEM08067,TXN02672,PROD0440,1,1175.8,5,1117.01
ITEM08068,TXN02672,PROD0252,3,1053.44,10,2844.29
ITEM08069,TXN02673,PROD0136,2,922.29,0,1844.58
ITEM08070,TXN02673,PROD0480,2,2281.46,0,4562.92
ITEM08071,TXN02673,PROD0157,3,812.98,10,2195.05
ITEM08072,TXN02674,PROD0106,2,5257.6,0,10515.2
ITEM08073,TXN02674,PROD0023,1,2868.61,15,2438.32
ITEM08074,TXN02675,PROD0141,2,2955.42,15,5024.21
ITEM08075,TXN02675,PROD0170,2,3219.71,15,5473.51
ITEM08076,TXN02675,PROD0195,3,6900.12,5,19665.34
ITEM08077,TXN02675,PROD0243,1,5541.85,15,4710.57
ITEM08078,TXN02676,PROD0478,2,18776.55,15,31920.13
ITEM08079,TXN02677,PROD0197,3,2794.26,10,7544.5
